Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost,Lead Time,Year Gap,Normalized Lead Time,Factory,Route_State,Route_Region
3344,US-2022-120341-CHO-NUT-13000,2024-09-26,2028-03-21,Second Class,120341,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1.0,1272,4,-189,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic
3345,US-2022-100531-CHO-NUT-13000,2024-09-27,2028-03-21,First Class,100531,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1271,4,-190,Lot's O' Nuts,Lot's O' Nuts -> Illinois,Lot's O' Nuts -> Interior
3346,US-2022-103072-CHO-SCR-58000,2024-09-27,2028-03-22,Second Class,103072,United States,Detroit,Michigan,48205,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1272,4,-189,Lot's O' Nuts,Lot's O' Nuts -> Michigan,Lot's O' Nuts -> Interior
3347,US-2022-143616-CHO-FUD-51000,2024-09-27,2028-03-21,Second Class,143616,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1271,4,-190,Lot's O' Nuts,Lot's O' Nuts -> Washington,Lot's O' Nuts -> Pacific
3348,US-2022-100531-CHO-TRI-54000,2024-09-27,2028-03-21,First Class,100531,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1271,4,-190,Wicked Choccy's,Wicked Choccy's -> Illinois,Wicked Choccy's -> Interior
3349,US-2022-125976-CHO-MIL-31000,2024-09-27,2028-03-24,Standard Class,125976,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf
3350,US-2022-167255-CHO-FUD-51000,2024-09-27,2028-03-21,Second Class,167255,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1271,4,-190,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
3351,US-2022-103072-CHO-NUT-13000,2024-09-27,2028-03-22,Second Class,103072,United States,Detroit,Michigan,48205,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1272,4,-189,Lot's O' Nuts,Lot's O' Nuts -> Michigan,Lot's O' Nuts -> Interior
3352,US-2022-167255-CHO-MIL-31000,2024-09-27,2028-03-21,Second Class,167255,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1271,4,-190,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
3353,US-2022-167255-CHO-MIL-31000,2024-09-27,2028-03-21,Second Class,167255,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14,1271,4,-190,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
3354,US-2022-125976-CHO-TRI-54000,2024-09-27,2028-03-24,Standard Class,125976,United States,Arlington,Virginia,22204,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,45.0,12,29.4,15.6,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf
3355,US-2022-169201-CHO-MIL-31000,2024-09-28,2028-03-23,First Class,169201,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1272,4,-189,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
3356,US-2022-169201-CHO-MIL-31000,2024-09-28,2028-03-23,First Class,169201,United States,San Francisco,California,94110,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1272,4,-189,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
3357,US-2022-129546-OTH-LIC-15000,2024-09-28,2028-03-27,Standard Class,129546,United States,Los Angeles,California,90032,Other,Pacific,OTH-LIC-15000,Lickable Wallpaper,60.0,3,30.0,30.0,1276,4,-185,Secret Factory,Secret Factory -> California,Secret Factory -> Pacific
3358,US-2022-120915-CHO-TRI-54000,2024-09-28,2028-03-25,Second Class,120915,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic
3359,US-2022-106978-CHO-TRI-54000,2024-09-28,2028-03-26,Standard Class,106978,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1275,4,-186,Wicked Choccy's,Wicked Choccy's -> Colorado,Wicked Choccy's -> Pacific
3360,US-2022-129546-CHO-TRI-54000,2024-09-28,2028-03-27,Standard Class,129546,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1276,4,-185,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
3361,US-2022-106978-CHO-SCR-58000,2024-09-28,2028-03-26,Standard Class,106978,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1275,4,-186,Lot's O' Nuts,Lot's O' Nuts -> Colorado,Lot's O' Nuts -> Pacific
3362,US-2022-106978-CHO-TRI-54000,2024-09-28,2028-03-26,Standard Class,106978,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9,1275,4,-186,Wicked Choccy's,Wicked Choccy's -> Colorado,Wicked Choccy's -> Pacific
3363,US-2022-129546-CHO-MIL-31000,2024-09-28,2028-03-27,Standard Class,129546,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1276,4,-185,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
3364,US-2022-120915-CHO-MIL-31000,2024-09-28,2028-03-25,Second Class,120915,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic
3365,US-2022-129546-CHO-NUT-13000,2024-09-28,2028-03-27,Standard Class,129546,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1276,4,-185,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
3366,US-2022-115392-CHO-FUD-51000,2024-10-01,2028-03-26,Second Class,115392,United States,Cambridge,Massachusetts,2138,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18.0,5,12.0,6.0,1272,4,-189,Lot's O' Nuts,Lot's O' Nuts -> Massachusetts,Lot's O' Nuts -> Atlantic
3367,US-2022-148873-CHO-SCR-58000,2024-10-01,2028-03-27,Standard Class,148873,United States,Quincy,Illinois,62301,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1273,4,-188,Lot's O' Nuts,Lot's O' Nuts -> Illinois,Lot's O' Nuts -> Interior
3368,US-2022-166135-CHO-MIL-31000,2024-10-01,2028-03-28,Standard Class,166135,United States,Aurora,Colorado,80013,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> Colorado,Wicked Choccy's -> Pacific
3369,US-2022-148873-CHO-SCR-58000,2024-10-01,2028-03-27,Standard Class,148873,United States,Quincy,Illinois,62301,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1273,4,-188,Lot's O' Nuts,Lot's O' Nuts -> Illinois,Lot's O' Nuts -> Interior
3370,US-2022-156566-CHO-NUT-13000,2024-10-01,2028-03-26,First Class,156566,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1272,4,-189,Lot's O' Nuts,Lot's O' Nuts -> Oregon,Lot's O' Nuts -> Pacific
3371,US-2022-115392-CHO-TRI-54000,2024-10-01,2028-03-26,Second Class,115392,United States,Cambridge,Massachusetts,2138,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1272,4,-189,Wicked Choccy's,Wicked Choccy's -> Massachusetts,Wicked Choccy's -> Atlantic
3372,US-2022-144771-CHO-SCR-58000,2024-10-02,2028-03-26,First Class,144771,United States,Hillsboro,Oregon,97123,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1271,4,-190,Lot's O' Nuts,Lot's O' Nuts -> Oregon,Lot's O' Nuts -> Pacific
3373,US-2022-140375-CHO-SCR-58000,2024-10-02,2028-03-27,Second Class,140375,United States,Rockville,Maryland,20852,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1,1272,4,-189,Lot's O' Nuts,Lot's O' Nuts -> Maryland,Lot's O' Nuts -> Atlantic
3374,US-2022-145121-CHO-MIL-31000,2024-10-02,2028-03-28,Standard Class,145121,United States,Middletown,Connecticut,6457,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> Connecticut,Wicked Choccy's -> Atlantic
3375,US-2022-125696-CHO-NUT-13000,2024-10-02,2028-03-28,Standard Class,125696,United States,Wilson,North Carolina,27893,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1273,4,-188,Lot's O' Nuts,Lot's O' Nuts -> North Carolina,Lot's O' Nuts -> Gulf
3376,US-2022-129917-CHO-NUT-13000,2024-10-02,2028-03-25,First Class,129917,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1270,4,-191,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
3377,US-2022-104493-CHO-FUD-51000,2024-10-02,2028-03-30,Standard Class,104493,United States,San Diego,California,92105,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,21.6,6,14.4,7.2,1275,4,-186,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
3378,US-2022-129917-CHO-SCR-58000,2024-10-02,2028-03-25,First Class,129917,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10.0,4.4,1270,4,-191,Lot's O' Nuts,Lot's O' Nuts -> California,Lot's O' Nuts -> Pacific
3379,US-2022-137008-CHO-FUD-51000,2024-10-02,2028-03-30,Standard Class,137008,United States,Lakewood,New Jersey,8701,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8,1275,4,-186,Lot's O' Nuts,Lot's O' Nuts -> New Jersey,Lot's O' Nuts -> Atlantic
3380,US-2022-137008-CHO-TRI-54000,2024-10-02,2028-03-30,Standard Class,137008,United States,Lakewood,New Jersey,8701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5,1275,4,-186,Wicked Choccy's,Wicked Choccy's -> New Jersey,Wicked Choccy's -> Atlantic
3381,US-2022-140375-CHO-SCR-58000,2024-10-02,2028-03-27,Second Class,140375,United States,Rockville,Maryland,20852,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1272,4,-189,Lot's O' Nuts,Lot's O' Nuts -> Maryland,Lot's O' Nuts -> Atlantic
3382,US-2022-119312-CHO-MIL-31000,2024-10-02,2028-03-29,Second Class,119312,United States,Los Angeles,California,90045,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
3383,US-2022-128356-CHO-MIL-31000,2024-10-02,2028-03-29,Standard Class,128356,United States,Thornton,Colorado,80229,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> Colorado,Wicked Choccy's -> Pacific
3384,US-2022-137008-CHO-TRI-54000,2024-10-02,2028-03-30,Standard Class,137008,United States,Lakewood,New Jersey,8701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1275,4,-186,Wicked Choccy's,Wicked Choccy's -> New Jersey,Wicked Choccy's -> Atlantic
3385,US-2022-144771-CHO-MIL-31000,2024-10-02,2028-03-26,First Class,144771,United States,Hillsboro,Oregon,97123,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1271,4,-190,Wicked Choccy's,Wicked Choccy's -> Oregon,Wicked Choccy's -> Pacific
3386,US-2022-129917-CHO-MIL-31000,2024-10-02,2028-03-25,First Class,129917,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1270,4,-191,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
3387,US-2022-157014-CHO-TRI-54000,2024-10-03,2028-03-28,Second Class,157014,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1272,4,-189,Wicked Choccy's,Wicked Choccy's -> Ohio,Wicked Choccy's -> Atlantic
3388,US-2022-126137-CHO-TRI-54000,2024-10-03,2028-03-30,Standard Class,126137,United States,Los Angeles,California,90032,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
3389,US-2022-157014-CHO-MIL-31000,2024-10-03,2028-03-28,Second Class,157014,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1272,4,-189,Wicked Choccy's,Wicked Choccy's -> Ohio,Wicked Choccy's -> Atlantic
3390,US-2022-125178-CHO-MIL-31000,2024-10-03,2028-03-31,Standard Class,125178,United States,Reading,Pennsylvania,19601,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1275,4,-186,Wicked Choccy's,Wicked Choccy's -> Pennsylvania,Wicked Choccy's -> Atlantic
3391,US-2022-157014-CHO-SCR-58000,2024-10-03,2028-03-28,Second Class,157014,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5.0,2.2,1272,4,-189,Lot's O' Nuts,Lot's O' Nuts -> Ohio,Lot's O' Nuts -> Atlantic
3392,US-2022-157014-CHO-MIL-31000,2024-10-03,2028-03-28,Second Class,157014,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1272,4,-189,Wicked Choccy's,Wicked Choccy's -> Ohio,Wicked Choccy's -> Atlantic
3393,US-2022-168004-CHO-FUD-51000,2024-10-04,2028-03-31,Second Class,168004,United States,Warner Robins,Georgia,31088,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6,1274,4,-187,Lot's O' Nuts,Lot's O' Nuts -> Georgia,Lot's O' Nuts -> Gulf
3394,US-2022-134859-CHO-NUT-13000,2024-10-04,2028-03-31,Standard Class,134859,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1274,4,-187,Lot's O' Nuts,Lot's O' Nuts -> Pennsylvania,Lot's O' Nuts -> Atlantic
3395,US-2022-134859-CHO-MIL-31000,2024-10-04,2028-03-31,Standard Class,134859,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> Pennsylvania,Wicked Choccy's -> Atlantic
3396,US-2022-121391-CHO-MIL-31000,2024-10-04,2028-03-29,First Class,121391,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1272,4,-189,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
3397,US-2022-133445-CHO-TRI-54000,2024-10-05,2028-03-31,Standard Class,133445,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> Oregon,Wicked Choccy's -> Pacific
3398,US-2022-133445-CHO-NUT-13000,2024-10-05,2028-03-31,Standard Class,133445,United States,Portland,Oregon,97206,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1273,4,-188,Lot's O' Nuts,Lot's O' Nuts -> Oregon,Lot's O' Nuts -> Pacific
3399,US-2022-115091-CHO-MIL-31000,2024-10-05,2028-03-31,Standard Class,115091,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf
3400,US-2022-115091-CHO-MIL-31000,2024-10-05,2028-03-31,Standard Class,115091,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13.0,4,8.44,4.56,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> Virginia,Wicked Choccy's -> Gulf
3401,US-2022-161214-CHO-MIL-31000,2024-10-05,2028-03-30,Second Class,161214,United States,Wilmington,Delaware,19805,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1272,4,-189,Wicked Choccy's,Wicked Choccy's -> Delaware,Wicked Choccy's -> Atlantic
3402,US-2022-151722-CHO-TRI-54000,2024-10-05,2028-03-31,Standard Class,151722,United States,Columbus,Ohio,43229,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> Ohio,Wicked Choccy's -> Atlantic
3403,US-2022-145828-CHO-MIL-31000,2024-10-05,2028-03-29,First Class,145828,United States,Cincinnati,Ohio,45231,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1271,4,-190,Wicked Choccy's,Wicked Choccy's -> Ohio,Wicked Choccy's -> Atlantic
3404,US-2022-168529-CHO-MIL-31000,2024-10-08,2028-04-03,Standard Class,168529,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
3405,US-2022-131352-CHO-NUT-13000,2024-10-08,2028-04-04,Standard Class,131352,United States,Dallas,Texas,75081,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1274,4,-187,Lot's O' Nuts,Lot's O' Nuts -> Texas,Lot's O' Nuts -> Interior
3406,US-2022-125710-CHO-TRI-54000,2024-10-08,2028-04-04,Standard Class,125710,United States,Houston,Texas,77036,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> Texas,Wicked Choccy's -> Interior
3407,US-2022-124499-CHO-MIL-31000,2024-10-09,2028-04-04,Standard Class,124499,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> Michigan,Wicked Choccy's -> Interior
3408,US-2022-124499-CHO-MIL-31000,2024-10-09,2028-04-04,Standard Class,124499,United States,Detroit,Michigan,48227,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> Michigan,Wicked Choccy's -> Interior
3409,US-2022-124107-CHO-SCR-58000,2024-10-09,2028-04-03,Second Class,124107,United States,Ann Arbor,Michigan,48104,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3,1272,4,-189,Lot's O' Nuts,Lot's O' Nuts -> Michigan,Lot's O' Nuts -> Interior
3410,US-2022-162761-CHO-MIL-31000,2024-10-09,2028-04-04,Standard Class,162761,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,26.0,8,16.88,9.12,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> Florida,Wicked Choccy's -> Gulf
3411,US-2022-162761-CHO-MIL-31000,2024-10-09,2028-04-04,Standard Class,162761,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> Florida,Wicked Choccy's -> Gulf
3412,US-2022-162761-CHO-NUT-13000,2024-10-09,2028-04-04,Standard Class,162761,United States,Miami,Florida,33178,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2.0,1273,4,-188,Lot's O' Nuts,Lot's O' Nuts -> Florida,Lot's O' Nuts -> Gulf
3413,US-2022-124107-CHO-MIL-31000,2024-10-09,2028-04-03,Second Class,124107,United States,Ann Arbor,Michigan,48104,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,22.75,7,14.77,7.98,1272,4,-189,Wicked Choccy's,Wicked Choccy's -> Michigan,Wicked Choccy's -> Interior
3414,US-2022-141040-CHO-TRI-54000,2024-10-09,2028-04-04,Second Class,141040,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15.0,4,9.8,5.2,1273,4,-188,Wicked Choccy's,Wicked Choccy's -> New York,Wicked Choccy's -> Atlantic
3415,US-2022-129098-CHO-FUD-51000,2024-10-09,2028-04-04,Standard Class,129098,United States,Springfield,Virginia,22153,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1273,4,-188,Lot's O' Nuts,Lot's O' Nuts -> Virginia,Lot's O' Nuts -> Gulf
3416,US-2022-124107-CHO-NUT-13000,2024-10-09,2028-04-03,Second Class,124107,United States,Ann Arbor,Michigan,48104,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5.0,1272,4,-189,Lot's O' Nuts,Lot's O' Nuts -> Michigan,Lot's O' Nuts -> Interior
3417,US-2022-141040-CHO-NUT-13000,2024-10-09,2028-04-04,Second Class,141040,United States,New York City,New York,10024,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4.0,1273,4,-188,Lot's O' Nuts,Lot's O' Nuts -> New York,Lot's O' Nuts -> Atlantic
3418,US-2022-124107-CHO-NUT-13000,2024-10-09,2028-04-03,Second Class,124107,United States,Ann Arbor,Michigan,48104,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3.0,1272,4,-189,Lot's O' Nuts,Lot's O' Nuts -> Michigan,Lot's O' Nuts -> Interior
3419,US-2022-132388-CHO-MIL-31000,2024-10-10,2028-04-03,First Class,132388,United States,Santa Barbara,California,93101,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1271,4,-190,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
3420,US-2022-112522-CHO-MIL-31000,2024-10-10,2028-04-08,Standard Class,112522,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42,1276,4,-185,Wicked Choccy's,Wicked Choccy's -> Illinois,Wicked Choccy's -> Interior
3421,US-2022-132388-OTH-GUM-21000,2024-10-10,2028-04-03,First Class,132388,United States,Santa Barbara,California,93101,Other,Pacific,OTH-GUM-21000,Wonka Gum,3.75,3,1.95,1.8,1271,4,-190,Secret Factory,Secret Factory -> California,Secret Factory -> Pacific
3422,US-2022-109736-CHO-TRI-54000,2024-10-10,2028-04-02,First Class,109736,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1,1270,4,-191,Wicked Choccy's,Wicked Choccy's -> California,Wicked Choccy's -> Pacific
3423,US-2022-134719-CHO-TRI-54000,2024-10-10,2028-04-06,Standard Class,134719,United States,Jacksonville,Florida,32216,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8,1274,4,-187,Wicked Choccy's,Wicked Choccy's -> Florida,Wicked Choccy's -> Gulf
3424,US-2022-108966-CHO-SCR-58000,2024-10-11,2028-04-09,Standard Class,108966,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18.0,5,12.5,5.5,1276,4,-185,Lot's O' Nuts,Lot's O' Nuts -> Florida,Lot's O' Nuts -> Gulf
3425,US-2022-108966-CHO-FUD-51000,2024-10-11,2028-04-09,Standard Class,108966,United States,Fort Lauderdale,Florida,33311,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4,1276,4,-185,Lot's O' Nuts,Lot's O' Nuts -> Florida,Lot's O' Nuts -> Gulf
